x_value,theta,r 
14,179.625,547.25
15,181.328125,545.0
15,182.484375,540.0
15,183.9375,534.75
15,185.421875,528.5
15,186.5625,545.0
15,187.84375,580.0
15,191.546875,2107.75
15,198.546875,1762.25
15,199.9375,1684.0
15,201.265625,1685.5
15,202.640625,1690.25
15,203.96875,1702.5
15,205.296875,1704.25
15,209.671875,386.25
15,211.296875,370.0
15,212.578125,363.5
15,213.84375,360.5
15,215.6875,359.75
15,216.578125,363.25
15,218.203125,369.5
15,219.46875,341.75
15,221.046875,332.75
15,222.828125,326.0
15,224.53125,321.0
15,225.859375,317.5
15,227.046875,315.25
15,228.15625,314.0
15,230.171875,312.25
15,231.09375,312.25
15,232.734375,312.25
15,234.015625,314.0
15,235.046875,316.5
15,236.984375,319.0
15,237.671875,324.25
15,239.0,329.0
15,240.59375,332.5
15,241.578125,335.0
15,243.28125,334.25
15,244.328125,331.75
15,246.3125,330.5
15,247.53125,330.5
15,248.859375,331.0
15,250.03125,333.0
15,251.3125,334.0
15,253.03125,337.25
15,253.953125,341.75
15,255.4375,348.25
15,256.453125,356.25
15,257.71875,368.0
15,258.734375,385.75
15,260.265625,403.0
15,261.703125,397.0
15,262.78125,394.25
15,264.296875,391.0
15,265.53125,392.75
15,266.8125,396.5
15,268.59375,402.0
15,269.453125,416.5
15,328.625,593.5
15,329.75,638.0
15,331.25,629.75
15,332.53125,626.5
15,335.359375,585.5
9,30.109375,270.25
12,31.515625,270.5
11,32.828125,270.75
10,34.75,272.0
11,36.3125,269.0
13,70.71875,455.75
13,87.875,383.25
15,129.703125,2188.0
15,131.140625,2204.25
15,132.484375,2222.75
15,133.765625,2482.5
15,135.09375,2679.75
15,136.4375,2847.75
15,137.796875,2940.0
15,139.15625,2975.75
15,140.546875,2852.25
15,141.921875,2746.5
15,143.328125,2561.25
15,144.59375,3056.75
15,145.96875,3123.0
15,147.328125,3142.25
15,148.6875,3186.75
15,150.046875,3221.0
15,151.53125,2538.75
15,152.921875,2579.75
15,154.265625,2622.5
15,155.578125,2652.25
15,156.96875,2699.75
15,158.328125,2745.0
14,161.28125,653.0
14,162.671875,659.25
14,164.296875,580.25
14,165.6875,588.5
15,167.859375,2995.5
15,169.203125,2933.75
15,170.578125,2863.75
15,172.0,2641.75
15,175.328125,594.0
15,176.640625,603.0
15,178.265625,559.0
15,179.640625,552.5
15,180.921875,546.25
15,182.5,540.25
15,183.6875,536.0
15,185.28125,530.5
15,186.640625,540.5
15,187.59375,575.75
15,188.921875,618.0
15,189.96875,2085.0
15,191.3125,2110.75
15,198.34375,1719.75
15,199.703125,1690.75
15,201.0625,1690.5
15,202.421875,1690.0
15,203.765625,1689.75
15,205.140625,1689.75
15,209.421875,385.75
15,211.234375,369.0
15,212.234375,362.5
15,213.8125,360.0
15,215.234375,359.5
15,216.578125,362.0
15,217.6875,372.0
15,219.8125,343.0
15,221.3125,333.0
15,222.484375,327.0
15,224.046875,321.25
15,225.8125,317.75
15,226.828125,314.75
15,228.296875,313.0
15,229.859375,312.0
15,230.890625,311.75
15,232.5,312.0
15,234.0625,313.75
15,235.140625,315.5
15,236.234375,319.5
15,237.578125,323.25
15,238.90625,328.5
15,240.21875,331.25
15,241.625,335.0
15,243.234375,334.25
15,244.4375,331.25
15,246.0625,329.75
15,247.078125,329.25
15,248.921875,330.5
15,249.8125,332.0
15,251.015625,334.0
15,252.65625,336.75
15,253.671875,341.75
15,254.9375,347.25
15,256.640625,355.5
15,257.4375,367.25
15,258.75,385.0
15,259.9375,406.5
15,261.390625,397.75
15,262.953125,392.5
15,264.28125,390.75
15,265.796875,392.0
15,267.078125,393.75
15,268.203125,400.25
15,269.34375,411.75
15,330.984375,633.75
15,332.515625,627.75
15,335.5,574.25
9,28.796875,275.0
9,30.234375,270.75
8,32.5625,270.0
13,33.015625,271.5
11,34.84375,273.5
9,35.90625,269.0
9,37.0625,275.0
15,129.71875,2199.75
15,131.0625,2205.75
15,132.421875,2213.5
15,133.734375,2483.0
15,135.046875,2645.0
15,136.46875,2527.75
15,137.75,2944.0
15,139.109375,2993.0
15,140.5,2750.75
15,141.875,2650.25
15,143.265625,2541.75
15,144.546875,3060.25
15,145.921875,3098.75
15,147.296875,3137.5
15,148.640625,3201.75
15,150.015625,3224.75
15,151.5,2541.0
15,152.84375,2584.25
15,154.1875,2612.5
15,155.578125,2649.5
15,156.921875,2680.5
15,158.296875,2742.25
15,161.3125,655.75
14,162.75,665.5
12,163.984375,667.25
15,165.65625,591.5
15,165.09375,3027.5
15,166.453125,3055.75
15,167.828125,3002.25
15,169.21875,2931.25
15,170.578125,2861.5
15,171.984375,2639.25
15,176.453125,617.75
15,178.15625,558.75
15,179.453125,552.25
15,180.9375,546.5
15,182.4375,541.75
15,183.703125,536.5
15,185.15625,531.0
15,186.453125,540.25
15,187.703125,576.0
15,188.96875,617.5
15,189.96875,2081.0
15,191.3125,2111.25
15,195.59375,1807.25
15,198.328125,1713.0
15,199.75,1696.0
15,201.09375,1690.75
15,202.46875,1687.25
15,203.859375,1690.0
15,205.265625,1688.0
15,209.859375,384.25
15,211.3125,369.0
15,212.8125,362.25
15,213.71875,360.0
15,215.328125,359.0
15,216.53125,362.0
15,218.109375,372.0
15,219.390625,343.75
15,220.9375,333.5
15,222.515625,327.0
15,224.484375,321.5
15,225.859375,317.75
15,226.625,315.5
15,228.0625,313.25
15,230.203125,312.0
15,231.578125,311.5
15,232.4375,312.75
15,233.53125,313.75
15,235.0,315.75
15,236.15625,319.0
15,237.953125,323.75
15,239.40625,328.25
15,240.171875,332.25
15,241.640625,335.0
15,242.921875,334.25
15,244.453125,331.5
15,246.09375,330.75
15,247.0,330.25
15,248.71875,331.25
15,249.75,332.5
15,251.625,333.75
15,252.953125,336.25
15,253.890625,342.0
15,255.5,347.25
15,256.265625,356.0
15,257.515625,367.5
15,258.984375,385.75
15,260.0,407.0
15,261.53125,398.25
15,262.84375,392.25
15,264.34375,391.0
15,265.625,391.0
15,266.890625,394.0
15,268.421875,399.5
15,269.734375,410.0
15,331.171875,635.0
15,332.578125,629.75
15,335.484375,585.5
8,29.15625,269.0
9,30.296875,269.25
11,31.421875,273.5
12,33.84375,268.75
14,34.5,269.5
10,35.4375,273.25
15,72.171875,455.5
15,129.59375,2186.25
15,130.921875,2200.75
15,132.265625,2221.0
15,133.578125,2483.0
15,134.859375,2897.5
15,136.28125,2543.5
15,137.578125,2942.5
15,138.9375,2989.75
15,140.296875,2941.0
15,141.71875,2651.5
15,143.09375,2552.75
15,144.421875,3032.5
15,145.734375,3115.0
15,147.109375,3140.25
15,148.453125,3180.25
15,149.828125,3216.25
15,151.328125,2561.75
15,152.65625,2565.0
15,154.0,2610.0
15,155.453125,2647.5
15,156.796875,2680.5
15,158.140625,2737.5
14,161.203125,651.25
15,162.484375,659.0
13,164.1875,578.5
13,165.703125,583.5
14,166.921875,590.5
15,169.0625,2950.5
15,170.421875,2876.0
15,171.828125,2664.0
15,176.609375,572.0
15,177.890625,561.75
15,179.421875,555.25
15,180.796875,549.75
15,182.109375,542.5
15,183.71875,538.25
15,184.859375,533.5
15,186.328125,534.0
15,187.5625,567.5
15,188.6875,607.25
13,192.5625,1933.75
13,195.296875,1798.0
15,196.703125,1846.25
15,198.09375,1756.25
15,199.46875,1670.25
15,200.84375,1690.5
15,202.25,1684.25
15,203.6875,1687.75
15,205.015625,1690.25
15,209.5625,388.5
15,210.921875,370.75
15,212.296875,363.25
15,213.765625,361.0
15,215.359375,359.0
15,216.296875,361.75
15,217.75,363.75
15,219.71875,346.0
15,220.6875,335.5
15,222.15625,328.5
15,224.28125,322.0
15,225.125,318.5
15,227.09375,315.5
15,228.546875,313.25
15,229.9375,312.5
15,231.34375,311.75
15,232.5625,312.0
15,233.625,313.25
15,235.234375,314.75
15,236.0625,318.25
15,237.40625,322.5
15,238.65625,328.0
15,240.484375,331.25
15,241.59375,335.0
15,243.15625,334.75
15,243.96875,333.25
15,245.515625,330.0
15,247.3125,329.75
15,248.296875,330.75
15,249.46875,332.5
15,251.25,334.5
15,252.40625,337.0
15,253.875,340.75
15,255.03125,346.5
15,256.125,354.0
15,257.84375,365.0
15,261.515625,398.75
15,262.671875,394.5
15,264.03125,392.0
15,265.5,391.0
15,266.9375,393.25
15,268.1875,397.75
15,269.546875,406.75
15,330.8125,635.75
15,332.1875,629.25
15,333.65625,637.0
15,335.234375,535.5
10,29.734375,275.0
10,32.34375,271.5
11,33.671875,269.5
10,33.90625,270.25
9,35.796875,272.0
7,37.09375,269.75
11,71.6875,443.0
8,74.0625,353.5
8,129.359375,2081.75
15,130.65625,2199.0
15,131.90625,2209.5
15,133.234375,2477.75
15,134.578125,2598.5
15,135.953125,2527.75
15,137.203125,2956.25
15,138.578125,2970.0
15,140.0,2687.75
15,141.34375,2650.25
15,142.6875,2761.25
15,144.0625,2788.25
15,145.390625,3074.0
15,146.734375,3134.75
15,148.09375,3156.75
15,149.4375,3216.25
15,150.828125,3225.75
15,152.28125,2563.75
15,153.625,2605.5
15,155.09375,2643.75
15,156.484375,2669.75
15,157.8125,2731.25
14,160.875,650.0
14,162.234375,652.25
15,163.875,574.75
15,165.265625,579.0
15,166.609375,582.0
15,168.734375,2953.75
15,170.125,2890.5
15,171.546875,2662.5
15,174.9375,580.5
15,176.359375,570.75
15,177.65625,564.25
15,179.203125,556.5
15,180.359375,550.25
15,181.8125,545.25
15,183.265625,539.25
15,184.609375,535.0
15,186.03125,531.0
15,187.296875,560.5
15,188.546875,598.0
14,196.359375,1845.75
15,197.765625,1765.0
15,199.140625,1685.5
15,200.53125,1690.0
15,201.9375,1683.75
15,203.390625,1687.5
15,204.78125,1683.75
15,209.265625,392.75
15,210.734375,372.5
15,212.109375,364.25
15,213.578125,360.5
15,215.046875,358.5
15,216.328125,361.0
15,217.453125,358.5
15,218.875,349.0
15,220.390625,337.25
15,222.34375,329.5
15,223.9375,323.5
15,225.3125,320.0
15,226.640625,315.5
15,228.15625,313.5
15,229.015625,312.25
15,230.640625,311.75
15,232.078125,311.75
15,233.71875,312.25
15,234.953125,314.25
15,236.25,317.25
15,237.390625,321.25
15,238.34375,326.5
15,239.890625,330.5
15,241.546875,334.25
15,242.25,334.75
15,243.953125,332.5
15,245.265625,331.5
15,246.984375,331.0
15,247.796875,330.75
15,249.71875,332.5
15,250.765625,334.25
15,251.9375,336.5
15,253.71875,340.0
15,254.5,345.25
15,255.78125,353.0
15,257.046875,363.75
15,260.953125,399.5
15,262.5625,394.0
15,263.90625,390.75
15,265.15625,390.25
15,266.75,391.5
15,267.78125,396.0
15,269.359375,403.75
13,270.296875,424.75
15,330.578125,635.75
15,332.015625,629.75
15,333.3125,632.25
15,335.203125,512.75
8,30.078125,269.75
10,32.203125,269.25
12,32.671875,270.25
12,34.03125,272.0
10,35.453125,273.0
9,71.671875,442.5
12,73.59375,358.5
15,130.390625,2197.0
15,131.625,2209.0
15,132.9375,2479.5
15,134.203125,2878.25
15,135.640625,2529.0
15,136.9375,2939.25
15,138.265625,2962.75
15,139.640625,2933.75
15,141.078125,2646.25
15,142.421875,2759.0
15,143.765625,2779.0
15,145.09375,3081.0
15,146.453125,3124.75
15,147.796875,3146.75
15,149.140625,3200.0
15,150.515625,3239.25
15,151.984375,2555.75
15,153.359375,2597.25
15,154.796875,2640.5
15,156.140625,2667.25
15,157.515625,2722.25
12,160.65625,643.5
10,162.03125,649.5
15,163.53125,570.5
15,164.875,574.75
15,166.390625,578.25
15,171.234375,2660.5
15,176.0625,572.75
15,177.34375,566.0
15,178.703125,558.5
15,180.015625,551.75
15,181.578125,547.0
15,182.859375,542.25
15,184.15625,536.0
15,185.5625,531.25
15,186.921875,552.0
15,188.125,589.0
9,191.859375,1901.5
15,194.59375,1855.75
15,195.953125,1840.75
15,197.359375,1804.0
15,198.796875,1687.25
15,200.171875,1684.0
15,201.484375,1681.0
15,203.0,1686.5
15,204.390625,1683.0
15,208.328125,403.5
15,210.21875,374.5
15,211.96875,364.75
15,213.21875,360.0
15,214.625,358.75
15,215.734375,359.75
15,217.140625,364.0
15,219.96875,339.25
15,221.9375,330.75
15,223.3125,325.25
15,224.8125,320.5
15,225.953125,316.5
15,227.734375,313.75
15,229.1875,312.0
15,230.234375,311.5
15,231.765625,311.25
15,232.8125,312.0
15,234.65625,314.0
15,235.328125,316.0
15,237.3125,319.5
15,237.890625,324.75
15,239.421875,329.5
15,241.0625,333.0
15,242.546875,334.0
15,243.5625,332.5
15,245.125,330.0
15,246.125,329.5
15,247.953125,330.25
15,248.921875,330.75
15,250.734375,333.0
15,251.4375,335.75
15,252.765625,338.5
15,254.640625,343.0
15,255.546875,349.5
15,257.15625,358.75
15,258.03125,374.25
15,259.296875,383.0
15,260.484375,401.5
15,262.15625,396.0
15,263.703125,391.0
15,264.75,389.75
15,266.421875,390.5
15,267.453125,393.75
15,268.859375,399.0
15,270.0,411.75
9,328.96875,594.25
15,330.28125,640.75
15,331.53125,634.25
15,333.0,628.5
9,30.96875,275.0
10,31.796875,270.5
9,33.8125,270.0
12,35.546875,269.75
7,36.390625,269.75
10,70.9375,457.25
8,73.625,361.0
15,129.953125,2198.5
15,131.28125,2207.0
15,132.546875,2436.5
15,133.90625,2486.0
15,135.203125,2906.0
15,136.609375,2584.25
15,137.90625,2966.75
15,139.28125,2993.0
15,140.671875,2624.5
15,142.0625,2703.75
15,143.421875,2565.0
15,144.703125,3082.0
15,146.046875,3122.25
15,147.390625,3145.0
15,148.75,3191.5
15,150.125,3233.5
15,151.609375,2535.0
15,152.96875,2586.0
15,154.296875,2630.25
15,155.796875,2656.0
15,157.15625,2718.75
15,161.515625,649.75
12,163.34375,571.25
14,164.6875,574.25
15,166.0625,580.0
13,167.4375,584.25
15,169.4375,2925.75
15,170.796875,2785.5
15,172.21875,2625.75
15,175.578125,575.25
15,176.953125,567.25
15,178.390625,560.5
15,179.625,554.0
15,181.0625,548.25
15,182.375,543.0
15,183.96875,537.0
15,185.296875,532.25
15,186.6875,543.0
15,187.78125,578.75
15,188.90625,620.25
15,190.078125,2061.5
15,194.21875,1864.5
15,195.671875,1787.0
15,196.96875,1831.25
15,198.40625,1694.0
15,199.765625,1676.5
15,201.125,1681.5
15,202.53125,1683.25
15,203.984375,1681.0
15,209.6875,377.0
15,211.171875,366.5
15,212.59375,361.5
15,213.921875,359.0
15,215.734375,359.0
15,217.0625,362.5
15,218.25,374.25
15,220.03125,342.75
15,221.03125,333.25
15,223.078125,327.0
15,224.140625,321.0
15,225.421875,317.5
15,227.390625,314.5
15,228.953125,312.25
15,229.921875,311.0
15,231.28125,310.75
15,232.328125,311.75
15,233.59375,313.25
15,234.921875,315.25
15,236.46875,318.75
15,237.96875,323.0
15,239.078125,328.25
15,240.828125,331.5
15,241.84375,334.5
15,242.953125,334.25
15,244.421875,331.0
15,245.75,329.75
15,247.5625,329.5
15,248.4375,330.0
15,250.09375,331.5
15,251.328125,335.0
15,252.890625,337.5
15,254.28125,341.75
15,255.15625,347.5
15,256.8125,356.25
15,258.140625,370.0
15,258.84375,392.0
15,260.390625,404.75
15,261.875,397.25
15,263.171875,391.25
15,264.359375,389.25
15,265.984375,388.0
15,267.421875,389.25
15,268.5625,395.25
15,270.046875,404.25
15,328.625,596.25
15,329.8125,640.75
15,331.1875,634.75
15,332.5625,627.75
8,29.578125,269.5
8,30.125,275.0
10,32.1875,267.75
12,33.390625,268.5
8,35.421875,270.0
7,36.046875,269.75
14,72.0,449.5
15,129.609375,2201.25
15,130.984375,2208.0
15,132.3125,2227.5
15,133.59375,2535.75
15,134.953125,2561.25
15,136.3125,2590.5
15,137.703125,2583.5
15,139.046875,2562.5
15,140.40625,2636.5
15,141.765625,2661.25
15,143.140625,2508.25
15,144.421875,2914.75
15,145.78125,3117.5
15,147.140625,3075.75
15,148.546875,2768.25
15,149.875,3049.75
15,151.3125,2561.25
15,152.65625,2566.25
15,154.03125,2611.75
15,155.421875,2648.25
15,156.78125,2693.75
15,158.125,2741.0
15,159.484375,2790.5
15,160.875,2839.5
15,162.203125,2899.0
15,163.5625,2942.5
15,164.90625,3009.0
15,166.296875,3065.25
15,167.640625,2999.0
15,169.03125,2944.0
15,170.390625,2879.0
15,171.78125,2811.5
15,173.1875,2691.0
15,174.546875,2595.5
15,177.6875,636.25
15,178.984375,643.0
15,180.40625,632.0
15,181.734375,632.25
15,183.5,541.25
15,184.859375,536.75
15,186.109375,533.0
15,187.375,561.75
15,188.5625,599.25
15,192.4375,1943.25
15,199.3125,1715.5
15,200.734375,1692.5
15,202.078125,1687.5
15,203.578125,1702.25
15,204.921875,1697.75
15,209.25,398.0
15,210.953125,376.25
15,212.25,367.75
15,213.515625,364.25
15,215.03125,364.75
15,216.21875,366.75
15,217.640625,364.5
15,218.96875,356.0
15,220.609375,342.75
15,222.0,334.5
15,223.78125,328.75
15,224.96875,323.25
15,226.859375,320.75
15,228.015625,317.75
15,229.671875,316.75
15,230.96875,316.0
15,231.953125,316.25
15,233.453125,317.0
15,234.875,318.5
15,236.296875,321.5
15,237.46875,325.5
15,238.484375,330.25
15,239.828125,334.75
15,241.5,337.75
15,242.875,338.5
15,244.1875,336.0
15,245.515625,335.0
15,246.59375,334.25
15,248.21875,335.25
15,249.8125,336.0
15,250.984375,338.25
15,252.515625,340.75
15,253.28125,344.75
15,254.828125,349.0
15,255.984375,357.0
15,261.203125,403.75
15,262.578125,392.25
15,264.0,386.75
15,265.515625,383.25
15,267.0625,383.5
15,268.28125,383.25
15,269.546875,386.5
15,270.8125,396.5
15,332.359375,639.0
7,28.109375,251.75
9,31.609375,251.5
12,31.328125,255.0
13,32.109375,256.25
15,33.84375,256.25
13,36.09375,256.5
13,36.34375,256.5
11,37.59375,257.25
8,39.03125,257.75
15,132.625,2235.5
15,133.984375,2253.5
15,135.28125,2762.5
15,136.59375,2798.5
15,138.0,2847.0
15,139.375,2766.75
15,140.734375,2737.5
15,142.09375,2803.5
15,143.53125,2561.75
15,144.890625,2493.5
15,146.25,2519.5
15,147.609375,2555.75
15,149.0,2606.0
15,150.34375,2635.25
15,151.6875,2622.0
15,153.109375,2538.0
15,154.453125,2594.25
15,155.75,2638.5
15,157.125,2665.75
15,158.4375,2721.0
15,159.8125,2757.0
15,161.1875,2818.75
15,162.5,2876.0
15,163.890625,2921.75
15,165.234375,2982.25
15,166.609375,3034.25
15,167.9375,3031.0
15,169.3125,2977.5
15,170.703125,2910.0
15,172.09375,2845.5
15,173.4375,2792.0
15,174.8125,2734.75
15,176.203125,2677.75
15,177.59375,2644.25
15,178.9375,2616.75
15,180.296875,2560.0
15,181.6875,2529.5
15,183.015625,2493.0
15,184.40625,2471.5
14,187.40625,634.75
13,189.046875,600.0
13,190.203125,624.5
15,191.234375,2363.0
15,192.59375,2299.75
15,194.0,2285.75
15,195.375,2261.0
15,196.71875,2251.0
15,198.078125,2228.0
15,199.4375,2221.0
15,200.828125,2216.25
15,202.1875,2197.5
15,203.609375,2190.25
15,204.96875,2188.5
15,206.34375,2185.25
15,207.71875,2176.75
15,211.875,414.0
15,213.65625,396.0
15,214.75,389.5
15,216.203125,388.25
15,217.609375,388.5
15,219.125,390.0
15,220.3125,398.0
15,221.953125,371.25
15,223.171875,361.5
15,224.875,354.5
15,226.015625,349.75
15,227.921875,345.5
15,229.40625,342.0
15,230.6875,340.0
15,231.875,340.0
15,233.390625,339.5
15,234.859375,339.75
15,236.28125,342.0
15,237.0625,345.25
15,238.65625,349.25
15,239.78125,353.5
15,241.21875,358.0
15,242.6875,360.75
15,243.9375,359.5
15,245.203125,356.75
15,247.046875,356.5
15,248.375,356.25
15,249.65625,355.25
15,250.640625,358.25
15,252.109375,359.75
15,253.734375,364.5
15,255.078125,369.25
15,256.15625,375.5
15,257.625,385.25
15,261.3125,429.5
15,262.59375,408.5
15,264.234375,395.25
15,265.578125,387.5
15,266.859375,383.75
15,268.34375,381.75
15,269.640625,380.5
15,270.9375,387.0
15,336.8125,986.0
15,338.296875,942.5
15,339.78125,908.25
7,343.140625,619.5
15,344.640625,617.0
15,345.9375,618.5
15,347.421875,607.25
9,348.890625,603.25
13,9.0,255.5
13,11.3125,255.5
9,11.125,252.25
8,27.453125,228.75
10,29.734375,231.25
15,31.09375,232.0
15,32.34375,230.25
15,32.53125,231.25
15,34.875,230.5
15,36.453125,230.5
15,37.9375,230.5
15,38.0,230.5
15,40.671875,231.25
14,42.15625,231.75
10,43.515625,232.0
9,77.671875,409.75
15,134.9375,2241.0
15,136.15625,2779.75
15,137.53125,2795.5
15,138.90625,2841.75
15,140.265625,2848.5
15,141.640625,2789.75
15,142.96875,3019.0
15,144.359375,2816.75
15,145.8125,2486.5
15,147.171875,2529.0
15,148.53125,2565.5
15,149.90625,2553.25
15,151.265625,2660.5
15,152.609375,2639.25
15,154.015625,2582.25
15,155.3125,2582.25
15,156.640625,2612.5
15,158.03125,2656.0
15,159.34375,2699.25
15,160.71875,2747.25
15,162.0625,2806.5
15,163.453125,2840.25
15,164.78125,2914.75
15,166.140625,2968.5
15,167.5,3022.5
15,168.859375,3069.75
15,170.234375,3004.75
15,171.609375,2949.0
15,172.96875,2877.5
15,174.359375,2828.5
15,175.71875,2775.5
15,177.125,2714.0
15,178.5625,2665.25
15,179.9375,2638.5
15,181.328125,2584.75
15,182.6875,2557.0
15,184.0625,2525.5
15,185.46875,2483.5
15,186.8125,2467.5
15,188.203125,2424.25
15,191.3125,623.5
13,192.65625,637.25
15,196.453125,2286.75
15,197.8125,2281.5
15,199.203125,2262.0
15,200.5625,2238.75
15,201.9375,2230.75
15,203.28125,2223.75
15,204.65625,2217.75
15,206.046875,2212.5
15,207.375,2204.0
15,208.75,2201.25
15,212.71875,439.75
15,214.5,413.75
15,215.78125,405.0
15,217.484375,403.0
15,218.71875,403.75
15,219.859375,407.25
15,221.390625,413.0
15,222.703125,409.75
15,224.40625,393.75
15,225.671875,383.75
15,226.984375,376.25
15,228.734375,371.0
15,229.828125,367.25
15,231.328125,364.25
15,232.828125,362.75
15,234.3125,362.0
15,235.453125,363.0
15,236.59375,365.5
15,238.203125,367.75
15,239.796875,371.0
15,240.640625,378.0
15,242.328125,381.0
15,243.515625,384.0
15,244.734375,383.0
15,246.25,379.75
15,247.828125,378.5
15,248.84375,379.0
15,250.328125,379.75
15,251.90625,383.5
15,252.953125,387.0
15,254.484375,391.25
15,255.421875,397.25
15,256.765625,407.25
15,261.921875,438.25
15,263.859375,412.75
15,265.234375,400.75
15,266.578125,392.25
15,268.1875,387.0
15,269.328125,384.25
8,270.875,395.75
10,336.796875,972.5
15,338.203125,937.5
9,343.125,600.25
14,344.578125,600.75
15,345.796875,595.0
12,347.234375,592.25
15,350.046875,616.75
15,351.15625,677.0
15,352.453125,690.75
15,353.953125,678.75
15,2.09375,242.5
15,3.21875,239.25
15,6.375,231.5
15,7.734375,229.0
9,15.640625,216.5
10,17.34375,218.5
8,28.140625,204.25
12,28.734375,204.5
15,31.015625,202.25
15,32.390625,202.75
15,33.75,202.25
15,35.125,202.25
15,36.5,202.0
15,37.859375,202.5
15,39.234375,202.75
15,40.859375,202.5
15,42.09375,203.75
12,43.46875,203.75
10,44.84375,206.0
15,138.828125,2642.5
15,140.15625,2976.5
15,141.515625,3003.0
15,142.859375,3018.25
15,144.234375,3027.5
15,145.609375,2829.25
15,147.046875,2547.25
15,148.40625,2543.0
15,149.78125,2536.25
15,151.15625,2565.5
15,152.5,2621.25
15,153.859375,2637.25
15,155.109375,2587.25
15,156.453125,2588.0
15,157.8125,2636.5
15,159.171875,2664.5
15,160.5,2724.25
15,161.875,2762.5
15,163.21875,2818.0
15,164.5625,2873.5
15,165.90625,2922.5
15,167.234375,2994.0
15,168.59375,3037.75
15,169.9375,3071.5
15,171.3125,3014.75
15,172.671875,2949.0
15,174.046875,2881.25
15,175.40625,2831.5
15,176.78125,2784.0
15,178.15625,2729.75
15,179.640625,2687.75
15,181.015625,2646.25
15,182.390625,2621.25
15,183.75,2569.25
15,185.140625,2538.0
15,186.515625,2502.25
15,187.875,2483.0
15,189.21875,2456.25
15,190.609375,2421.0
15,192.0,2407.75
15,195.03125,645.0
12,194.703125,2363.0
15,197.46875,2326.75
15,198.8125,2299.75
15,200.203125,2290.25
15,201.578125,2267.75
15,202.9375,2259.5
15,204.25,2247.75
15,205.65625,2236.25
15,207.015625,2233.5
15,208.375,2229.75
15,209.734375,2233.0
15,213.71875,423.25
15,215.28125,410.75
15,216.984375,407.25
15,218.15625,409.5
15,219.296875,414.0
15,220.609375,420.75
15,222.125,430.25
15,223.453125,445.75
15,224.5,452.75
15,226.296875,431.0
15,227.796875,417.25
15,229.03125,409.5
15,230.5,399.75
15,232.140625,394.0
15,233.578125,393.75
15,234.984375,393.5
15,236.046875,393.0
15,237.390625,395.0
15,239.046875,397.0
15,240.328125,401.5
15,241.53125,405.75
15,242.734375,410.5
15,244.03125,412.25
15,245.46875,411.25
15,246.75,412.0
15,248.171875,412.0
15,249.703125,412.5
15,251.140625,414.5
15,252.15625,417.5
15,253.640625,422.75
15,254.6875,430.0
15,256.265625,441.0
15,257.453125,459.25
15,258.671875,487.75
15,267.140625,412.5
15,268.890625,392.0
15,270.171875,377.25
15,272.578125,318.75
15,346.515625,637.0
15,347.671875,678.25
15,349.03125,684.5
15,350.609375,665.0
15,352.046875,651.75
8,12.53125,186.25
10,29.4375,168.5
12,30.8125,170.5
15,32.1875,169.75
15,33.546875,170.0
15,34.921875,169.5
15,36.28125,169.75
15,37.640625,170.25
15,39.015625,170.25
14,40.375,170.25
13,41.75,170.75
10,43.265625,171.75
15,141.390625,2963.5
15,142.78125,3000.5
15,144.15625,3005.5
15,145.515625,3032.5
15,146.96875,2630.75
15,148.359375,2510.5
15,149.734375,2536.75
15,151.078125,2546.0
15,152.46875,2603.5
15,153.859375,2607.25
15,155.140625,2628.25
15,156.515625,2562.5
15,157.90625,2594.75
15,159.234375,2640.5
15,160.640625,2671.0
15,161.953125,2728.5
15,163.3125,2780.5
15,164.671875,2832.25
15,166.078125,2884.25
15,167.421875,2936.0
15,168.78125,3007.25
15,170.15625,3009.75
15,171.515625,3059.25
15,172.890625,2999.75
15,174.28125,2943.25
15,175.65625,2882.75
15,177.046875,2821.0
15,178.421875,2777.5
15,179.828125,2734.75
15,181.234375,2685.0
15,182.609375,2648.25
15,184.0,2610.5
15,185.375,2573.0
15,186.765625,2549.5
15,188.140625,2508.25
15,189.5,2489.5
15,190.921875,2472.0
15,192.296875,2448.75
15,193.65625,2432.0
15,196.453125,691.5
15,198.140625,643.0
14,199.390625,665.5
15,200.53125,2333.5
15,201.921875,2299.25
15,203.21875,2294.75
15,204.609375,2286.75
15,205.953125,2283.0
15,207.359375,2274.5
15,208.734375,2260.5
15,213.171875,408.0
15,214.390625,399.0
15,216.046875,396.25
15,217.09375,397.0
15,218.625,399.0
15,219.765625,403.75
15,221.46875,411.0
15,222.515625,421.5
15,223.703125,438.5
15,227.34375,497.25
15,228.96875,465.25
15,230.734375,448.25
15,232.015625,436.25
15,233.296875,433.75
15,234.984375,429.0
15,236.453125,428.75
15,237.8125,428.0
15,238.953125,429.25
15,240.484375,430.5
15,241.8125,434.0
15,242.890625,438.25
15,244.515625,442.25
15,245.765625,444.25
15,247.25,442.5
15,248.390625,441.75
15,250.015625,443.0
15,251.109375,447.25
15,252.6875,450.75
15,253.890625,453.75
15,255.203125,459.75
15,256.453125,468.75
15,257.828125,481.75
12,262.359375,658.0
15,263.609375,2117.0
15,265.0,2070.75
15,266.4375,1873.5
15,270.484375,410.25
15,273.1875,308.0
15,345.5625,708.0
15,347.09375,685.5
15,348.5,659.75
15,349.9375,641.75
15,351.359375,626.0
13,31.359375,138.0
15,32.734375,138.5
15,33.84375,138.75
15,36.671875,138.0
15,37.90625,138.25
